2023-09-14 13:51:35,143 [Worker-10: Launching mavenrun-2e48b4e0-c025-49fb-81c7-f56327af9fe3] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\Downloads\eclipse-java-2022-12-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-model-3.8.6.jar
2023-09-14 13:51:35,143 [Worker-10: Launching mavenrun-2e48b4e0-c025-49fb-81c7-f56327af9fe3] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\Downloads\eclipse-java-2022-12-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-model-builder-3.8.6.jar
2023-09-14 13:51:35,143 [Worker-10: Launching mavenrun-2e48b4e0-c025-49fb-81c7-f56327af9fe3] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\Downloads\eclipse-java-2022-12-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-plugin-api-3.8.6.jar
2023-09-14 13:51:35,143 [Worker-10: Launching mavenrun-2e48b4e0-c025-49fb-81c7-f56327af9fe3] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\Downloads\eclipse-java-2022-12-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-repository-metadata-3.8.6.jar
2023-09-14 13:51:35,143 [Worker-10: Launching mavenrun-2e48b4e0-c025-49fb-81c7-f56327af9fe3] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\Downloads\eclipse-java-2022-12-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-resolver-api-1.6.3.jar
2023-09-14 13:51:35,144 [Worker-10: Launching mavenrun-2e48b4e0-c025-49fb-81c7-f56327af9fe3] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\Downloads\eclipse-java-2022-12-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-resolver-connector-basic-1.6.3.jar
2023-09-14 13:51:35,144 [Worker-10: Launching mavenrun-2e48b4e0-c025-49fb-81c7-f56327af9fe3] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\Downloads\eclipse-java-2022-12-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-resolver-impl-1.6.3.jar
2023-09-14 13:51:35,144 [Worker-10: Launching mavenrun-2e48b4e0-c025-49fb-81c7-f56327af9fe3] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\Downloads\eclipse-java-2022-12-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-resolver-provider-3.8.6.jar
2023-09-14 13:51:35,144 [Worker-10: Launching mavenrun-2e48b4e0-c025-49fb-81c7-f56327af9fe3] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\Downloads\eclipse-java-2022-12-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-resolver-spi-1.6.3.jar
2023-09-14 13:51:35,145 [Worker-10: Launching mavenrun-2e48b4e0-c025-49fb-81c7-f56327af9fe3] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\Downloads\eclipse-java-2022-12-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-resolver-transport-wagon-1.6.3.jar
2023-09-14 13:51:35,145 [Worker-10: Launching mavenrun-2e48b4e0-c025-49fb-81c7-f56327af9fe3] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\Downloads\eclipse-java-2022-12-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-resolver-util-1.6.3.jar
2023-09-14 13:51:35,145 [Worker-10: Launching mavenrun-2e48b4e0-c025-49fb-81c7-f56327af9fe3] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\Downloads\eclipse-java-2022-12-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-settings-3.8.6.jar
2023-09-14 13:51:35,146 [Worker-10: Launching mavenrun-2e48b4e0-c025-49fb-81c7-f56327af9fe3] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\Downloads\eclipse-java-2022-12-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-settings-builder-3.8.6.jar
2023-09-14 13:51:35,146 [Worker-10: Launching mavenrun-2e48b4e0-c025-49fb-81c7-f56327af9fe3] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\Downloads\eclipse-java-2022-12-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-shared-utils-3.3.4.jar
